Date,Close,Open,High,Low,Vol.,Change %
"May 15, 2013",8313,"8,216.38","8,325.90","8,210.77",45.99M,1.53%
"May 16, 2013",8256,"8,314.04","8,344.95","8,248.14",42.15M,-0.68%
"May 17, 2013",8280,"8,252.34","8,281.86","8,200.91",51.07M,0.29%
"May 21, 2013",8318,"8,279.90","8,318.42","8,222.42",51.87M,0.46%
"May 22, 2013",8408,"8,341.67","8,411.30","8,297.83",54.86M,1.07%
"May 23, 2013",8169,"8,245.62","8,263.22","8,137.69",63.92M,-2.84%
"May 24, 2013",8169,"8,205.19","8,236.75","8,137.33",44.72M,0.00%
"May 27, 2013",8163,"8,177.99","8,190.43","8,137.45",21.55M,-0.07%
"May 28, 2013",8221,"8,213.00","8,240.20","8,207.41",44.23M,0.71%
"May 29, 2013",8029,"8,206.44","8,208.54","8,024.31",51.11M,-2.34%
"May 30, 2013",8022,"7,996.23","8,065.89","7,986.60",39.74M,-0.09%
"May 31, 2013",7947,"8,027.55","8,031.34","7,913.02",67.02M,-0.93%
"Jun 03, 2013",7781,"7,816.46","7,895.59","7,780.98",52.92M,-2.09%
"Jun 04, 2013",7876,"7,802.69","7,914.20","7,798.65",42.10M,1.22%
"Jun 05, 2013",7748,"7,824.60","7,879.40","7,731.16",46.18M,-1.62%
"Jun 06, 2013",7623,"7,725.37","7,760.00","7,622.74",48.65M,-1.61%
"Jun 07, 2013",7785,"7,624.31","7,790.05","7,599.53",55.57M,2.13%
"Jun 10, 2013",7791,"7,758.80","7,835.05","7,754.07",29.22M,0.07%
"Jun 11, 2013",7673,"7,751.19","7,755.14","7,618.41",47.79M,-1.51%
"Jun 12, 2013",7657,"7,658.28","7,735.14","7,652.05",39.69M,-0.21%
"Jun 13, 2013",7628,"7,546.10","7,636.07","7,525.51",48.58M,-0.38%
"Jun 14, 2013",7636,"7,655.01","7,678.07","7,617.73",35.20M,0.11%
"Jun 17, 2013",7730,"7,685.46","7,759.86","7,677.23",37.31M,1.23%
"Jun 18, 2013",7700,"7,719.42","7,737.54","7,695.08",33.52M,-0.39%
"Jun 19, 2013",7732,"7,714.67","7,751.57","7,661.29",35.31M,0.42%
"Jun 20, 2013",7496,"7,653.26","7,682.04","7,488.83",62.38M,-3.05%
"Jun 21, 2013",7421,"7,475.05","7,607.64","7,421.06",102.26M,-1.00%
"Jun 24, 2013",7249,"7,361.24","7,395.11","7,247.25",58.83M,-2.31%
"Jun 25, 2013",7397,"7,296.96","7,404.91","7,275.93",48.32M,2.04%
"Jun 26, 2013",7554,"7,399.58","7,573.42","7,391.76",43.45M,2.12%
"Jun 27, 2013",7672,"7,597.54","7,718.45","7,561.49",40.06M,1.56%
"Jun 28, 2013",7683,"7,685.33","7,713.71","7,620.40",42.43M,0.15%
"Jul 01, 2013",7741,"7,716.88","7,760.58","7,677.57",32.29M,0.76%
"Jul 02, 2013",7733,"7,731.97","7,746.83","7,651.51",32.51M,-0.11%
"Jul 03, 2013",7675,"7,686.42","7,692.72","7,609.98",39.34M,-0.74%
"Jul 04, 2013",7832,"7,707.80","7,846.54","7,707.80",35.92M,2.04%
"Jul 05, 2013",7782,"7,843.88","7,879.82","7,774.39",31.79M,-0.63%
"Jul 08, 2013",7863,"7,857.94","7,893.82","7,843.33",25.54M,1.05%
"Jul 09, 2013",7944,"7,916.90","7,956.37","7,905.91",32.61M,1.03%
"Jul 10, 2013",7972,"7,942.56","7,982.63","7,920.89",26.11M,0.35%
"Jul 11, 2013",7986,"8,013.32","8,039.41","7,979.67",33.22M,0.19%
"Jul 12, 2013",7983,"8,020.71","8,041.25","7,982.28",26.41M,-0.04%
"Jul 15, 2013",7999,"7,999.52","8,031.50","7,992.91",21.94M,0.20%
"Jul 16, 2013",7933,"8,015.55","8,019.25","7,924.23",25.28M,-0.83%
"Jul 17, 2013",7928,"7,953.90","7,959.07","7,853.51",35.64M,-0.06%
"Jul 18, 2013",7929,"7,911.67","7,956.71","7,909.49",33.76M,0.01%
"Jul 19, 2013",7928,"7,919.88","7,928.12","7,880.77",37.22M,-0.01%
"Jul 22, 2013",7927,"7,950.00","7,967.89","7,916.86",46.28M,-0.01%
"Jul 23, 2013",7896,"7,942.71","7,947.28","7,874.35",30.14M,-0.39%
"Jul 24, 2013",7923,"7,903.36","7,979.49","7,898.60",33.12M,0.34%
"Jul 25, 2013",7865,"7,932.36","7,932.36","7,836.23",41.57M,-0.73%
"Jul 26, 2013",7797,"7,877.22","7,881.74","7,776.99",30.69M,-0.87%
"Jul 29, 2013",7814,"7,803.70","7,843.99","7,793.62",25.25M,0.22%
"Jul 30, 2013",7810,"7,805.79","7,834.30","7,775.39",32.32M,-0.05%
"Jul 31, 2013",7820,"7,778.94","7,840.80","7,760.51",34.49M,0.13%
"Aug 02, 2013",7964,"7,945.41","7,974.36","7,914.42",47.20M,1.83%
"Aug 05, 2013",7979,"7,973.50","7,999.02","7,963.06",24.08M,0.19%
"Aug 06, 2013",7997,"7,982.37","8,080.31","7,981.53",43.80M,0.22%
"Aug 07, 2013",7976,"7,977.11","8,023.60","7,964.70",29.17M,-0.26%
"Aug 08, 2013",7955,"7,962.24","7,974.89","7,926.14",35.69M,-0.26%
"Aug 09, 2013",7977,"7,979.06","7,994.20","7,954.45",34.69M,0.28%
"Aug 12, 2013",8001,"7,991.13","8,013.77","7,968.40",23.00M,0.29%
"Aug 13, 2013",8036,"8,010.59","8,045.03","8,004.25",31.04M,0.45%
"Aug 14, 2013",8078,"8,055.61","8,093.33","8,045.71",30.81M,0.52%
"Aug 15, 2013",7982,"8,062.85","8,065.30","7,954.02",28.71M,-1.19%
"Aug 16, 2013",7961,"7,972.40","7,987.65","7,919.32",35.71M,-0.26%
"Aug 19, 2013",7939,"7,951.40","7,977.82","7,920.39",27.28M,-0.27%
"Aug 20, 2013",7936,"7,879.46","7,949.87","7,874.86",38.64M,-0.04%
"Aug 21, 2013",7887,"7,944.43","7,949.57","7,887.14",28.04M,-0.61%
"Aug 22, 2013",7989,"7,884.73","8,006.29","7,882.75",30.51M,1.29%
"Aug 23, 2013",8007,"7,983.33","8,014.59","7,949.15",24.83M,0.23%
"Aug 26, 2013",8022,"7,998.43","8,036.51","7,996.04",15.54M,0.19%
"Aug 27, 2013",7886,"7,978.19","8,004.09","7,874.67",38.88M,-1.70%
"Aug 28, 2013",7776,"7,839.68","7,885.02","7,740.60",41.90M,-1.40%
"Aug 29, 2013",7764,"7,791.61","7,797.17","7,724.25",36.02M,-0.16%
"Aug 30, 2013",7746,"7,792.33","7,799.59","7,710.84",38.56M,-0.23%
"Sep 02, 2013",7892,"7,820.00","7,900.05","7,818.32",29.82M,1.88%
"Sep 03, 2013",7866,"7,923.45","7,924.44","7,855.40",30.65M,-0.32%
"Sep 04, 2013",7881,"7,901.21","7,904.91","7,821.10",32.76M,0.18%
"Sep 05, 2013",7932,"7,903.77","7,941.02","7,853.47",34.64M,0.66%
"Sep 06, 2013",7951,"7,935.90","7,964.24","7,875.95",35.71M,0.23%
"Sep 09, 2013",7936,"7,967.53","7,969.98","7,898.35",28.00M,-0.19%
"Sep 10, 2013",8039,"7,973.44","8,045.57","7,972.05",42.58M,1.30%
"Sep 11, 2013",8051,"8,047.41","8,066.10","8,026.86",28.64M,0.15%
"Sep 12, 2013",8033,"8,059.75","8,066.71","8,010.76",31.70M,-0.22%
"Sep 13, 2013",8038,"8,014.65","8,038.31","7,999.82",44.21M,0.06%
"Sep 16, 2013",8029,"8,083.22","8,091.95","8,019.19",34.47M,-0.11%
"Sep 17, 2013",8014,"8,022.35","8,028.15","7,984.58",31.34M,-0.19%
"Sep 18, 2013",8053,"8,024.28","8,056.25","8,011.65",29.81M,0.48%
"Sep 19, 2013",8092,"8,129.23","8,144.53","8,079.31",51.68M,0.49%
"Sep 20, 2013",8105,"8,118.64","8,133.68","8,099.42",62.26M,0.16%
"Sep 23, 2013",8057,"8,113.33","8,128.50","8,044.72",27.24M,-0.60%
"Sep 24, 2013",8047,"8,070.26","8,090.98","8,019.99",28.51M,-0.12%
"Sep 25, 2013",8055,"8,050.88","8,080.81","8,022.13",27.40M,0.10%
"Sep 26, 2013",8061,"8,056.36","8,081.91","8,015.02",22.81M,0.08%
"Sep 27, 2013",8055,"8,061.12","8,078.38","8,022.85",25.59M,-0.08%
"Sep 30, 2013",8023,"8,000.88","8,025.58","7,988.52",34.78M,-0.40%
"Oct 01, 2013",8059,"8,020.90","8,060.32","8,017.94",38.16M,0.45%
"Oct 02, 2013",7964,"8,032.31","8,037.78","7,924.86",31.46M,-1.17%
"Oct 03, 2013",7943,"8,002.24","8,005.26","7,930.84",23.58M,-0.28%
"Oct 04, 2013",7944,"7,934.46","7,953.71","7,883.63",25.54M,0.02%
"Oct 07, 2013",7888,"7,898.75","7,909.83","7,856.45",30.62M,-0.70%
"Oct 08, 2013",7828,"7,871.42","7,894.08","7,823.48",32.29M,-0.76%
"Oct 09, 2013",7755,"7,793.11","7,808.95","7,747.42",38.83M,-0.93%
"Oct 10, 2013",7851,"7,776.83","7,870.62","7,766.49",35.85M,1.24%
"Oct 11, 2013",7936,"7,897.27","7,937.25","7,864.90",31.29M,1.08%
"Oct 14, 2013",7928,"7,917.56","7,942.33","7,895.15",23.20M,-0.10%
"Oct 15, 2013",7984,"7,974.73","8,023.52","7,970.12",35.39M,0.70%
"Oct 16, 2013",7982,"7,946.50","7,995.22","7,902.18",32.54M,-0.03%
"Oct 17, 2013",8032,"8,004.21","8,056.47","7,995.06",34.54M,0.63%
"Oct 18, 2013",8085,"8,080.23","8,086.16","8,032.13",48.53M,0.65%
"Oct 21, 2013",8124,"8,111.42","8,128.46","8,077.21",32.15M,0.49%
"Oct 22, 2013",8215,"8,128.70","8,245.83","8,115.56",42.78M,1.12%
"Oct 23, 2013",8215,"8,205.58","8,222.00","8,175.77",30.02M,0.00%
"Oct 24, 2013",8233,"8,230.89","8,242.70","8,192.83",47.68M,0.23%
"Oct 25, 2013",8249,"8,215.46","8,274.70","8,200.03",39.90M,0.20%
"Oct 28, 2013",8291,"8,268.02","8,294.11","8,258.72",32.05M,0.51%
"Oct 29, 2013",8237,"8,261.11","8,289.56","8,224.00",74.03M,-0.65%
"Oct 30, 2013",8228,"8,255.61","8,278.59","8,206.34",53.91M,-0.11%
"Oct 31, 2013",8234,"8,217.28","8,251.51","8,212.41",48.82M,0.07%
"Nov 01, 2013",8222,"8,235.26","8,246.63","8,177.46",36.69M,-0.15%
"Nov 04, 2013",8186,"8,253.24","8,258.53","8,185.69",79.13M,-0.44%
"Nov 05, 2013",8149,"8,210.87","8,221.74","8,125.92",57.86M,-0.44%
"Nov 06, 2013",8225,"8,180.92","8,253.93","8,178.12",51.18M,0.92%
"Nov 07, 2013",8230,"8,225.06","8,295.95","8,214.74",52.64M,0.06%
"Nov 08, 2013",8241,"8,204.05","8,250.38","8,172.00",38.76M,0.14%
"Nov 11, 2013",8280,"8,289.26","8,301.49","8,260.27",34.29M,0.48%
"Nov 12, 2013",8261,"8,255.26","8,299.36","8,248.38",33.54M,-0.23%
"Nov 13, 2013",8235,"8,250.44","8,262.83","8,195.14",36.59M,-0.32%
"Nov 14, 2013",8305,"8,311.67","8,312.10","8,268.80",35.78M,0.85%
"Nov 15, 2013",8327,"8,325.11","8,328.62","8,295.31",33.33M,0.27%
"Nov 18, 2013",8351,"8,322.34","8,365.65","8,306.36",33.53M,0.29%
"Nov 19, 2013",8300,"8,316.53","8,329.84","8,285.19",28.53M,-0.61%
"Nov 20, 2013",8281,"8,277.59","8,315.36","8,249.92",34.79M,-0.23%
"Nov 21, 2013",8269,"8,234.79","8,304.59","8,230.04",35.98M,-0.15%
"Nov 22, 2013",8250,"8,315.54","8,342.53","8,246.56",37.14M,-0.22%
"Nov 25, 2013",8304,"8,278.35","8,323.66","8,272.01",29.46M,0.65%
"Nov 26, 2013",8239,"8,281.32","8,297.71","8,238.92",31.63M,-0.78%
"Nov 27, 2013",8246,"8,251.72","8,271.61","8,224.59",30.50M,0.08%
"Nov 28, 2013",8258,"8,244.28","8,266.79","8,233.84",38.73M,0.14%
"Nov 29, 2013",8264,"8,247.54","8,284.92","8,245.58",28.81M,0.08%
"Dec 02, 2013",8257,"8,263.60","8,287.39","8,230.18",29.31M,-0.08%
"Dec 03, 2013",8110,"8,246.17","8,252.26","8,104.70",42.00M,-1.79%
"Dec 04, 2013",8046,"8,075.74","8,115.75","8,024.63",43.03M,-0.79%
"Dec 05, 2013",8026,"8,012.65","8,080.67","8,008.84",37.17M,-0.25%
"Dec 06, 2013",8066,"8,047.91","8,079.08","8,010.01",39.97M,0.50%
"Dec 09, 2013",8056,"8,075.63","8,078.51","8,033.96",35.91M,-0.12%
"Dec 10, 2013",7972,"8,028.03","8,048.48","7,966.47",37.94M,-1.05%
"Dec 11, 2013",7956,"7,935.78","8,016.32","7,935.78",33.40M,-0.19%
"Dec 12, 2013",7850,"7,931.63","7,942.94","7,849.48",44.43M,-1.34%
"Dec 13, 2013",7829,"7,848.18","7,870.65","7,815.40",33.67M,-0.26%
"Dec 16, 2013",7856,"7,809.11","7,902.83","7,766.74",41.30M,0.35%
"Dec 17, 2013",7831,"7,857.49","7,889.90","7,830.98",41.60M,-0.32%
"Dec 18, 2013",7881,"7,887.11","7,912.17","7,868.88",52.54M,0.64%
"Dec 19, 2013",8028,"7,970.90","8,028.27","7,960.14",54.83M,1.87%
"Dec 20, 2013",8081,"8,086.41","8,089.13","8,052.00",90.33M,0.66%
"Dec 23, 2013",8107,"8,084.59","8,107.90","8,060.39",20.29M,0.32%
"Dec 27, 2013",8222,"8,174.21","8,221.90","8,170.75",24.42M,1.42%
"Dec 30, 2013",8203,"8,215.21","8,215.73","8,169.37",24.53M,-0.23%
"Jan 03, 2014",8270,"8,178.92","8,274.66","8,168.14",36.81M,0.82%
"Jan 06, 2014",8272,"8,262.65","8,285.12","8,232.49",41.72M,0.02%
"Jan 07, 2014",8319,"8,290.96","8,346.25","8,267.80",44.81M,0.57%
"Jan 08, 2014",8353,"8,340.09","8,352.82","8,310.24",53.34M,0.40%
"Jan 09, 2014",8296,"8,341.20","8,362.80","8,283.48",46.59M,-0.68%
"Jan 10, 2014",8365,"8,363.84","8,401.13","8,349.81",47.85M,0.83%
"Jan 13, 2014",8413,"8,397.08","8,420.78","8,371.15",49.28M,0.57%
"Jan 14, 2014",8385,"8,333.06","8,388.50","8,324.93",40.36M,-0.34%
"Jan 15, 2014",8423,"8,409.30","8,433.93","8,385.70",46.23M,0.46%
"Jan 16, 2014",8451,"8,422.59","8,464.98","8,416.73",50.91M,0.32%
"Jan 17, 2014",8479,"8,473.87","8,485.96","8,457.14",77.62M,0.33%
"Jan 20, 2014",8481,"8,472.40","8,500.94","8,464.86",36.50M,0.02%
"Jan 21, 2014",8486,"8,478.87","8,544.12","8,472.93",53.13M,0.06%
"Jan 22, 2014",8467,"8,488.54","8,505.28","8,429.18",53.96M,-0.23%
"Jan 23, 2014",8405,"8,447.54","8,501.88","8,383.39",50.61M,-0.73%
"Jan 24, 2014",8202,"8,375.47","8,380.68","8,198.10",63.51M,-2.42%
"Jan 26, 2014",8202,"8,201.50","8,201.50","8,201.50",-,0.00%
"Jan 27, 2014",8132,"8,179.25","8,182.14","8,105.56",56.59M,-0.85%
"Jan 28, 2014",8187,"8,131.87","8,222.74","8,130.69",54.66M,0.67%
"Jan 29, 2014",8136,"8,230.34","8,249.04","8,080.47",58.44M,-0.62%
"Jan 30, 2014",8205,"8,070.74","8,209.10","8,067.28",41.55M,0.85%
"Jan 31, 2014",8191,"8,184.64","8,198.67","8,084.83",54.82M,-0.17%
"Feb 03, 2014",8107,"8,201.94","8,244.54","8,096.03",52.32M,-1.03%
"Feb 04, 2014",8093,"8,076.17","8,121.89","8,053.74",76.07M,-0.18%
"Feb 05, 2014",8113,"8,096.82","8,137.41","8,078.81",51.50M,0.25%
"Feb 06, 2014",8218,"8,133.41","8,236.29","8,110.97",59.83M,1.30%
"Feb 07, 2014",8319,"8,250.88","8,318.60","8,229.43",49.45M,1.22%
"Feb 10, 2014",8325,"8,356.52","8,359.78","8,306.20",37.36M,0.08%
"Feb 11, 2014",8362,"8,338.04","8,361.52","8,316.06",44.79M,0.44%
"Feb 12, 2014",8402,"8,401.62","8,436.47","8,382.52",46.71M,0.49%
"Feb 13, 2014",8384,"8,356.08","8,391.18","8,325.35",49.11M,-0.22%
"Feb 14, 2014",8418,"8,379.54","8,422.19","8,359.43",36.76M,0.40%
"Feb 17, 2014",8416,"8,426.63","8,453.10","8,408.78",25.98M,-0.02%
"Feb 18, 2014",8420,"8,421.99","8,427.92","8,375.22",38.28M,0.05%
"Feb 19, 2014",8411,"8,385.25","8,412.96","8,368.24",31.33M,-0.11%
"Feb 20, 2014",8383,"8,337.84","8,384.30","8,332.27",34.44M,-0.33%
"Feb 21, 2014",8432,"8,418.52","8,431.78","8,392.30",67.52M,0.58%
"Feb 24, 2014",8485,"8,414.54","8,485.48","8,402.76",30.43M,0.64%
"Feb 25, 2014",8506,"8,461.56","8,506.29","8,450.97",32.22M,0.25%
"Feb 26, 2014",8533,"8,506.58","8,533.20","8,453.62",47.39M,0.31%
"Feb 27, 2014",8471,"8,486.51","8,488.52","8,430.77",46.19M,-0.73%
"Feb 28, 2014",8475,"8,489.74","8,519.39","8,450.76",44.38M,0.05%
"Mar 03, 2014",8281,"8,372.31","8,383.54","8,278.84",53.43M,-2.29%
"Mar 04, 2014",8445,"8,353.05","8,446.44","8,349.43",45.51M,1.98%
"Mar 05, 2014",8460,"8,434.78","8,474.29","8,421.48",39.21M,0.17%
"Mar 06, 2014",8484,"8,463.09","8,499.57","8,461.60",37.30M,0.29%
"Mar 07, 2014",8379,"8,489.43","8,494.55","8,378.15",41.72M,-1.25%
"Mar 10, 2014",8368,"8,363.17","8,404.33","8,329.01",33.21M,-0.13%
"Mar 11, 2014",8360,"8,391.58","8,411.06","8,352.24",29.04M,-0.10%
"Mar 12, 2014",8310,"8,352.95","8,368.65","8,275.58",43.77M,-0.59%
"Mar 13, 2014",8206,"8,306.49","8,324.73","8,205.90",49.79M,-1.26%
"Mar 14, 2014",8114,"8,163.11","8,186.01","8,092.72",69.54M,-1.12%
"Mar 17, 2014",8162,"8,093.79","8,187.15","8,090.74",41.51M,0.59%
"Mar 18, 2014",8240,"8,167.81","8,286.37","8,143.45",47.19M,0.96%
"Mar 19, 2014",8227,"8,247.33","8,264.81","8,226.55",43.48M,-0.16%
"Mar 20, 2014",8262,"8,204.98","8,261.69","8,174.69",43.91M,0.43%
"Mar 21, 2014",8290,"8,283.53","8,329.59","8,277.04",109.52M,0.34%
"Mar 24, 2014",8198,"8,300.62","8,302.34","8,173.28",39.71M,-1.11%
"Mar 25, 2014",8299,"8,212.35","8,314.75","8,207.27",38.01M,1.23%
"Mar 26, 2014",8334,"8,310.71","8,392.23","8,309.67",41.84M,0.42%
"Mar 27, 2014",8328,"8,326.15","8,358.26","8,302.07",35.31M,-0.08%
"Mar 28, 2014",8373,"8,339.58","8,384.65","8,337.77",32.77M,0.54%
"Mar 31, 2014",8454,"8,441.69","8,489.63","8,431.55",45.48M,0.96%
"Apr 01, 2014",8457,"8,480.89","8,509.20","8,450.18",46.53M,0.04%
"Apr 02, 2014",8508,"8,498.99","8,525.75","8,459.04",43.39M,0.60%
"Apr 03, 2014",8522,"8,517.60","8,546.06","8,494.98",34.00M,0.16%
"Apr 04, 2014",8503,"8,522.67","8,533.56","8,468.75",40.11M,-0.22%
"Apr 07, 2014",8405,"8,409.10","8,448.51","8,390.77",48.26M,-1.15%
"Apr 08, 2014",8423,"8,431.82","8,442.87","8,388.12",45.67M,0.22%
"Apr 09, 2014",8411,"8,420.08","8,435.58","8,383.71",117.74M,-0.14%
"Apr 10, 2014",8421,"8,435.68","8,476.47","8,391.50",37.19M,0.11%
"Apr 11, 2014",8299,"8,352.64","8,358.19","8,236.72",51.64M,-1.45%
"Apr 14, 2014",8313,"8,252.47","8,317.35","8,235.01",49.75M,0.17%
"Apr 15, 2014",8281,"8,348.44","8,355.19","8,263.84",51.50M,-0.39%
"Apr 16, 2014",8323,"8,335.95","8,348.57","8,295.43",40.09M,0.51%
"Apr 17, 2014",8375,"8,326.30","8,375.08","8,296.02",41.27M,0.63%
"Apr 22, 2014",8461,"8,450.15","8,491.46","8,431.63",41.22M,1.03%
"Apr 23, 2014",8443,"8,474.34","8,495.96","8,442.40",29.53M,-0.21%
"Apr 24, 2014",8409,"8,454.92","8,471.68","8,347.99",37.33M,-0.40%
"Apr 25, 2014",8374,"8,379.36","8,407.32","8,352.27",36.76M,-0.41%
"Apr 28, 2014",8385,"8,402.06","8,426.77","8,384.65",32.35M,0.12%
"Apr 29, 2014",8435,"8,392.82","8,457.50","8,390.57",61.83M,0.59%
"Apr 30, 2014",8477,"8,460.57","8,487.09","8,447.02",49.60M,0.50%
"May 02, 2014",8443,"8,460.86","8,500.24","8,429.26",47.07M,-0.40%
"May 05, 2014",8409,"8,424.85","8,432.49","8,341.74",35.50M,-0.40%
"May 06, 2014",8396,"8,430.33","8,440.59","8,370.82",44.82M,-0.16%
"May 07, 2014",8422,"8,379.50","8,440.66","8,377.63",50.23M,0.31%
"May 08, 2014",8466,"8,446.08","8,474.86","8,424.48",51.96M,0.52%
"May 09, 2014",8510,"8,444.77","8,510.39","8,439.52",43.22M,0.53%
"May 12, 2014",8545,"8,517.95","8,548.96","8,490.35",47.02M,0.41%
"May 13, 2014",8544,"8,550.97","8,564.18","8,510.90",36.86M,-0.02%
"May 14, 2014",8612,"8,562.50","8,611.70","8,557.54",34.63M,0.80%
"May 15, 2014",8645,"8,620.51","8,672.01","8,616.08",57.05M,0.38%
"May 16, 2014",8684,"8,648.11","8,683.62","8,625.11",59.67M,0.45%
"May 19, 2014",8646,"8,651.85","8,664.33","8,598.56",38.76M,-0.43%
"May 20, 2014",8636,"8,651.47","8,688.80","8,628.95",40.75M,-0.12%
"May 21, 2014",8656,"8,625.53","8,670.66","8,606.52",33.61M,0.23%
"May 22, 2014",8694,"8,667.07","8,696.59","8,637.38",29.73M,0.44%
"May 23, 2014",8704,"8,705.09","8,722.08","8,677.30",30.70M,0.11%
"May 26, 2014",8712,"8,705.59","8,715.35","8,696.61",18.52M,0.10%
"May 27, 2014",8710,"8,712.35","8,719.82","8,674.06",30.93M,-0.02%
"May 28, 2014",8707,"8,705.33","8,718.93","8,694.03",31.38M,-0.04%
"May 30, 2014",8675,"8,702.98","8,705.76","8,662.55",48.57M,-0.37%
"Jun 02, 2014",8689,"8,715.06","8,718.24","8,674.97",29.75M,0.17%
"Jun 03, 2014",8661,"8,679.66","8,683.87","8,647.71",29.00M,-0.32%
"Jun 04, 2014",8661,"8,662.94","8,694.68","8,642.90",34.75M,0.00%
"Jun 05, 2014",8643,"8,654.57","8,705.86","8,643.21",41.43M,-0.21%
"Jun 06, 2014",8660,"8,647.08","8,662.87","8,606.09",36.14M,0.19%
"Jun 10, 2014",8753,"8,674.89","8,759.41","8,673.69",40.87M,1.08%
"Jun 11, 2014",8712,"8,753.95","8,763.98","8,692.36",42.14M,-0.47%
"Jun 12, 2014",8671,"8,713.93","8,716.02","8,661.27",33.38M,-0.47%
"Jun 13, 2014",8654,"8,652.13","8,658.55","8,588.29",41.43M,-0.20%
"Jun 16, 2014",8664,"8,638.51","8,665.70","8,626.22",42.60M,0.11%
"Jun 17, 2014",8668,"8,670.02","8,683.75","8,647.37",45.41M,0.05%
"Jun 18, 2014",8657,"8,662.92","8,700.00","8,649.80",32.94M,-0.12%
"Jun 19, 2014",8674,"8,691.78","8,697.93","8,666.65",43.00M,0.20%
"Jun 20, 2014",8702,"8,694.45","8,724.85","8,683.68",74.57M,0.31%
"Jun 23, 2014",8645,"8,687.01","8,695.61","8,630.26",33.01M,-0.66%
"Jun 24, 2014",8673,"8,673.82","8,691.42","8,636.36",45.86M,0.33%
"Jun 25, 2014",8582,"8,634.06","8,641.13","8,558.18",44.92M,-1.05%
"Jun 26, 2014",8541,"8,585.35","8,592.41","8,520.20",57.67M,-0.47%
"Jun 27, 2014",8562,"8,544.85","8,562.11","8,528.57",41.70M,0.24%
"Jun 30, 2014",8555,"8,557.52","8,593.34","8,531.74",38.59M,-0.09%
"Jul 01, 2014",8608,"8,571.81","8,622.33","8,569.01",42.75M,0.62%
"Jul 02, 2014",8607,"8,615.20","8,642.14","8,596.20",33.73M,-0.01%
"Jul 03, 2014",8694,"8,612.68","8,695.80","8,604.87",40.85M,1.01%
"Jul 04, 2014",8678,"8,687.63","8,707.78","8,677.34",21.51M,-0.19%
"Jul 07, 2014",8613,"8,666.99","8,675.27","8,602.66",36.71M,-0.75%
"Jul 08, 2014",8555,"8,611.49","8,617.94","8,554.51",40.55M,-0.68%
"Jul 09, 2014",8540,"8,561.47","8,562.72","8,506.27",34.57M,-0.17%
"Jul 10, 2014",8474,"8,536.77","8,545.02","8,431.07",55.61M,-0.77%
"Jul 11, 2014",8469,"8,487.54","8,504.60","8,427.57",36.40M,-0.07%
"Jul 14, 2014",8566,"8,494.81","8,593.24","8,489.77",36.12M,1.15%
"Jul 15, 2014",8574,"8,555.33","8,616.04","8,555.29",38.85M,0.10%
"Jul 16, 2014",8617,"8,604.97","8,651.28","8,597.26",32.83M,0.50%
"Jul 17, 2014",8548,"8,568.60","8,613.71","8,537.51",32.26M,-0.80%
"Jul 18, 2014",8511,"8,522.25","8,530.03","8,489.12",38.64M,-0.43%
"Jul 21, 2014",8514,"8,513.23","8,525.68","8,477.90",33.57M,0.03%
"Jul 22, 2014",8594,"8,543.04","8,598.05","8,526.24",45.93M,0.94%
"Jul 23, 2014",8605,"8,564.20","8,612.20","8,562.50",46.98M,0.13%
"Jul 24, 2014",8637,"8,636.63","8,661.26","8,592.79",44.36M,0.37%
"Jul 25, 2014",8571,"8,602.14","8,620.36","8,551.95",36.62M,-0.76%
"Jul 28, 2014",8530,"8,567.96","8,568.00","8,491.72",34.67M,-0.48%
"Jul 29, 2014",8532,"8,538.65","8,563.06","8,502.07",47.11M,0.02%
"Jul 30, 2014",8497,"8,512.75","8,536.38","8,473.77",52.93M,-0.41%
"Jul 31, 2014",8410,"8,479.61","8,506.54","8,395.87",52.49M,-1.03%
"Aug 04, 2014",8304,"8,382.25","8,409.78","8,286.38",58.68M,-1.26%
"Aug 05, 2014",8342,"8,322.13","8,388.01","8,309.01",46.47M,0.46%
"Aug 06, 2014",8290,"8,302.28","8,304.34","8,218.84",54.01M,-0.62%
"Aug 07, 2014",8307,"8,298.83","8,345.09","8,280.44",61.42M,0.20%
"Aug 08, 2014",8275,"8,263.28","8,282.13","8,183.55",62.16M,-0.39%
"Aug 11, 2014",8330,"8,312.15","8,359.25","8,308.44",39.22M,0.67%
"Aug 12, 2014",8330,"8,335.76","8,362.33","8,315.94",38.53M,0.00%
"Aug 13, 2014",8389,"8,351.78","8,388.71","8,343.09",28.42M,0.71%
"Aug 14, 2014",8430,"8,365.82","8,435.52","8,365.56",38.37M,0.49%
"Aug 15, 2014",8367,"8,460.43","8,483.51","8,366.73",47.22M,-0.75%
"Aug 18, 2014",8454,"8,436.34","8,465.33","8,423.79",30.24M,1.04%
"Aug 19, 2014",8525,"8,473.33","8,527.87","8,473.33",29.18M,0.85%
"Aug 20, 2014",8528,"8,535.77","8,538.96","8,506.80",33.57M,0.03%
"Aug 21, 2014",8570,"8,539.71","8,591.94","8,535.97",36.49M,0.49%
"Aug 22, 2014",8554,"8,575.91","8,579.72","8,534.41",30.28M,-0.18%
"Aug 25, 2014",8612,"8,601.74","8,616.88","8,575.99",24.85M,0.67%
"Aug 26, 2014",8673,"8,611.57","8,676.40","8,604.08",32.03M,0.72%
"Aug 27, 2014",8670,"8,660.58","8,689.65","8,644.81",32.27M,-0.04%
